"state","year","week","visit_date","total_patients","ili_patients","total_population","population_over_65","total_deaths","deaths_over_65"
"New York City",2021,28,"2021-07-09",78526,1068,NULL,NULL,NULL,NULL
"New York City",2021,29,"2021-07-16",78499,1260,NULL,NULL,NULL,NULL
"New York City",2021,30,"2021-07-23",77763,1341,NULL,NULL,NULL,NULL
"New York City",2021,31,"2021-07-30",78809,1304,NULL,NULL,NULL,NULL
"New York City",2021,32,"2021-08-06",78467,1324,NULL,NULL,NULL,NULL
"New York City",2021,33,"2021-08-13",78018,1352,NULL,NULL,NULL,NULL
"New York City",2021,34,"2021-08-20",76670,1280,NULL,NULL,NULL,NULL
"New York City",2021,35,"2021-08-27",75524,1105,NULL,NULL,NULL,NULL
"New York City",2021,36,"2021-09-03",75987,1233,NULL,NULL,NULL,NULL
"New York City",2021,37,"2021-09-10",76970,1349,NULL,NULL,NULL,NULL
"New York City",2021,38,"2021-09-17",77658,1674,NULL,NULL,NULL,NULL
"New York City",2021,39,"2021-09-24",73678,1818,NULL,NULL,NULL,NULL
"New York City",2021,40,"2021-10-01",83057,1845,NULL,NULL,NULL,NULL
"New York City",2021,41,"2021-10-08",79570,1761,NULL,NULL,NULL,NULL
"New York City",2021,42,"2021-10-15",79444,1655,NULL,NULL,NULL,NULL
"New York City",2021,43,"2021-10-22",74178,1509,NULL,NULL,NULL,NULL
"New York City",2021,44,"2021-10-29",77353,1576,NULL,NULL,NULL,NULL
"New York City",2021,45,"2021-11-05",75368,1680,NULL,NULL,NULL,NULL
"New York City",2021,46,"2021-11-12",77408,1622,NULL,NULL,NULL,NULL
"New York City",2021,47,"2021-11-19",69174,1560,NULL,NULL,NULL,NULL
"New York City",2021,48,"2021-11-26",79124,1958,NULL,NULL,NULL,NULL
"New York City",2021,49,"2021-12-03",80828,2038,NULL,NULL,NULL,NULL
"New York City",2021,50,"2021-12-10",87467,2671,NULL,NULL,NULL,NULL
"New York City",2021,51,"2021-12-17",89197,4338,NULL,NULL,NULL,NULL
"New York City",2021,52,"2021-12-24",96217,5796,NULL,NULL,NULL,NULL
"New York City",2022,1,"2022-01-01",85384,3327,NULL,NULL,NULL,NULL
"New York City",2022,2,"2022-01-08",70448,1618,NULL,NULL,NULL,NULL
"New York City",2022,3,"2022-01-15",66958,982,NULL,NULL,NULL,NULL
"New York City",2022,4,"2022-01-22",64666,781,NULL,NULL,NULL,NULL
"New York City",2022,5,"2022-01-29",64421,579,NULL,NULL,NULL,NULL
"New York City",2022,6,"2022-02-05",70381,657,NULL,NULL,NULL,NULL
"New York City",2022,7,"2022-02-12",69807,721,NULL,NULL,NULL,NULL
"New York City",2022,8,"2022-02-19",67137,749,NULL,NULL,NULL,NULL
"New York City",2022,9,"2022-02-26",72689,846,NULL,NULL,NULL,NULL
"New York City",2022,10,"2022-03-05",74446,918,NULL,NULL,NULL,NULL
"New York City",2022,11,"2022-03-12",77268,1124,NULL,NULL,NULL,NULL
"New York City",2022,12,"2022-03-19",77035,1252,NULL,NULL,NULL,NULL
"New York City",2022,13,"2022-03-26",77074,1457,NULL,NULL,NULL,NULL
"New York City",2022,14,"2022-04-02",78950,1833,NULL,NULL,NULL,NULL
"New York City",2022,15,"2022-04-09",75502,1837,NULL,NULL,NULL,NULL
"New York City",2022,16,"2022-04-16",73374,1694,NULL,NULL,NULL,NULL
"New York City",2022,17,"2022-04-23",79319,1833,NULL,NULL,NULL,NULL
"New York City",2022,18,"2022-04-30",79926,2006,NULL,NULL,NULL,NULL
"New York City",2022,19,"2022-05-07",84951,2356,NULL,NULL,NULL,NULL
"New York City",2022,20,"2022-05-14",87615,2517,NULL,NULL,NULL,NULL
"New York City",2022,21,"2022-05-21",81514,2436,NULL,NULL,NULL,NULL
"New York City",2022,22,"2022-05-28",83167,2250,NULL,NULL,NULL,NULL
"New York City",2022,23,"2022-06-04",79982,2145,NULL,NULL,NULL,NULL
"New York City",2022,24,"2022-06-11",78691,2030,NULL,NULL,NULL,NULL
"New York City",2022,25,"2022-06-18",81990,2035,NULL,NULL,NULL,NULL
"New York City",2022,26,"2022-06-25",80862,2052,NULL,NULL,NULL,NULL
"New York City",2022,27,"2022-07-02",80287,1913,NULL,NULL,NULL,NULL
"New York City",2022,28,"2022-07-09",83739,1733,NULL,NULL,NULL,NULL
"New York City",2022,29,"2022-07-16",82976,1569,NULL,NULL,NULL,NULL
"New York City",2022,30,"2022-07-23",79522,1623,NULL,NULL,NULL,NULL
"New York City",2022,31,"2022-07-30",79616,1517,NULL,NULL,NULL,NULL
"New York City",2022,32,"2022-08-06",78674,1377,NULL,NULL,NULL,NULL
"New York City",2022,33,"2022-08-13",76378,1384,NULL,NULL,NULL,NULL
"New York City",2022,34,"2022-08-20",76349,1227,NULL,NULL,NULL,NULL
"New York City",2022,35,"2022-08-27",75781,1175,NULL,NULL,NULL,NULL
"New York City",2022,36,"2022-09-03",75683,1182,NULL,NULL,NULL,NULL
"New York City",2022,37,"2022-09-10",78637,1698,NULL,NULL,NULL,NULL
"New York City",2022,38,"2022-09-17",80905,2286,NULL,NULL,NULL,NULL
"New York City",2022,39,"2022-09-24",97453,2285,NULL,NULL,NULL,NULL
"New York City",2022,40,"2022-10-01",115430,4751,NULL,NULL,NULL,NULL
"New York City",2022,41,"2022-10-08",102700,4204,NULL,NULL,NULL,NULL
"New York City",2022,42,"2022-10-15",115019,5898,NULL,NULL,NULL,NULL
"New York City",2022,43,"2022-10-22",125408,7871,NULL,NULL,NULL,NULL
"New York City",2022,44,"2022-10-29",133280,10526,NULL,NULL,NULL,NULL
"New York City",2022,45,"2022-11-05",132882,11331,NULL,NULL,NULL,NULL
"New York City",2022,46,"2022-11-12",126922,11068,NULL,NULL,NULL,NULL
"New York City",2022,47,"2022-11-19",116620,13642,NULL,NULL,NULL,NULL
"New York City",2022,48,"2022-11-26",137187,17731,NULL,NULL,NULL,NULL
"New York City",2022,49,"2022-12-03",127036,16044,NULL,NULL,NULL,NULL
"New York City",2022,50,"2022-12-10",125423,14855,NULL,NULL,NULL,NULL
"New York City",2022,51,"2022-12-17",115525,12390,NULL,NULL,NULL,NULL
"New York City",2022,52,"2022-12-24",107769,9819,NULL,NULL,NULL,NULL
"New York City",2023,1,"2023-01-01",119718,8316,NULL,NULL,NULL,NULL
"New York City",2023,2,"2023-01-08",111472,6179,NULL,NULL,NULL,NULL
"New York City",2023,3,"2023-01-15",103043,5322,NULL,NULL,NULL,NULL
"New York City",2023,4,"2023-01-22",105172,5017,NULL,NULL,NULL,NULL
"New York City",2023,5,"2023-01-29",107700,5175,NULL,NULL,NULL,NULL
"New York City",2023,6,"2023-02-05",114496,5529,NULL,NULL,NULL,NULL
"New York City",2023,7,"2023-02-12",110670,5039,NULL,NULL,NULL,NULL
"New York City",2023,8,"2023-02-19",100168,4292,NULL,NULL,NULL,NULL
"New York City",2023,9,"2023-02-26",101089,4153,NULL,NULL,NULL,NULL
"New York City",2023,10,"2023-03-05",103334,4131,NULL,NULL,NULL,NULL
"New York City",2023,11,"2023-03-12",102860,4424,NULL,NULL,NULL,NULL
"New York City",2023,12,"2023-03-19",105038,5067,NULL,NULL,NULL,NULL
"New York City",2023,13,"2023-03-26",107919,5189,NULL,NULL,NULL,NULL
"New York City",2023,14,"2023-04-02",101113,4472,NULL,NULL,NULL,NULL
"New York City",2023,15,"2023-04-09",100058,3790,NULL,NULL,NULL,NULL
"New York City",2023,16,"2023-04-16",109374,3684,NULL,NULL,NULL,NULL
"New York City",2023,17,"2023-04-23",114232,4104,NULL,NULL,NULL,NULL
"New York City",2023,18,"2023-04-30",110610,4332,NULL,NULL,NULL,NULL
"New York City",2023,19,"2023-05-07",112170,4711,NULL,NULL,NULL,NULL
"New York City",2023,20,"2023-05-14",111536,4608,NULL,NULL,NULL,NULL
"New York City",2023,21,"2023-05-21",108790,4413,NULL,NULL,NULL,NULL
"New York City",2023,22,"2023-05-28",107879,4394,NULL,NULL,NULL,NULL
"New York City",2023,23,"2023-06-04",106199,3653,NULL,NULL,NULL,NULL
"New York City",2023,24,"2023-06-11",106732,3568,NULL,NULL,NULL,NULL
"New York City",2023,25,"2023-06-18",104956,3134,NULL,NULL,NULL,NULL
"New York City",2023,26,"2023-06-25",103305,3005,NULL,NULL,NULL,NULL
"New York City",2023,27,"2023-07-02",99022,2850,NULL,NULL,NULL,NULL
"New York City",2023,28,"2023-07-09",106057,2640,NULL,NULL,NULL,NULL
"New York City",2023,29,"2023-07-16",104925,2693,NULL,NULL,NULL,NULL
"New York City",2023,30,"2023-07-23",102994,2737,NULL,NULL,NULL,NULL
"New York City",2023,31,"2023-07-30",103806,2893,NULL,NULL,NULL,NULL
"New York City",2023,32,"2023-08-06",105617,3011,NULL,NULL,NULL,NULL
"New York City",2023,33,"2023-08-13",107239,3170,NULL,NULL,NULL,NULL
"New York City",2023,34,"2023-08-20",103421,3036,NULL,NULL,NULL,NULL
"New York City",2023,35,"2023-08-27",105055,3245,NULL,NULL,NULL,NULL
"New York City",2023,36,"2023-09-03",105251,3237,NULL,NULL,NULL,NULL
"New York City",2023,37,"2023-09-10",107385,3701,NULL,NULL,NULL,NULL
"New York City",2023,38,"2023-09-17",109371,5056,NULL,NULL,NULL,NULL
"New York City",2023,39,"2023-09-24",107380,5219,NULL,NULL,NULL,NULL
"New York City",2023,40,"2023-10-01",119082,5510,NULL,NULL,NULL,NULL
"New York City",2023,41,"2023-10-08",114836,5262,NULL,NULL,NULL,NULL
"New York City",2023,42,"2023-10-15",115022,5655,NULL,NULL,NULL,NULL
"New York City",2023,43,"2023-10-22",116843,5798,NULL,NULL,NULL,NULL
"New York City",2023,44,"2023-10-29",112267,5757,NULL,NULL,NULL,NULL
"New York City",2023,45,"2023-11-05",120137,6471,NULL,NULL,NULL,NULL
"New York City",2023,46,"2023-11-12",118726,7182,NULL,NULL,NULL,NULL
"New York City",2023,47,"2023-11-19",106525,6588,NULL,NULL,NULL,NULL
"New York City",2023,48,"2023-11-26",122772,8653,NULL,NULL,NULL,NULL
"New York City",2023,49,"2023-12-03",126401,9660,NULL,NULL,NULL,NULL
"New York City",2023,50,"2023-12-10",125831,11429,NULL,NULL,NULL,NULL
"New York City",2023,51,"2023-12-17",124743,13149,NULL,NULL,NULL,NULL
"New York City",2023,52,"2023-12-24",119719,13682,NULL,NULL,NULL,NULL
"North Carolina",2019,1,"2019-01-01",102882,2774,"6327781","1628013","252","242"
"North Carolina",2019,2,"2019-01-08",102604,2410,"6327781","1628013","252","242"
"North Carolina",2019,3,"2019-01-15",103101,2696,"6327781","1628013","252","242"
"North Carolina",2019,4,"2019-01-22",103676,3708,"6327781","1628013","252","242"
"North Carolina",2019,5,"2019-01-29",108229,5024,"6327781","1628013","252","242"
"North Carolina",2019,6,"2019-02-05",121373,7689,"6327781","1628013","252","242"
"North Carolina",2019,7,"2019-02-12",114091,7235,"6327781","1628013","252","242"
"North Carolina",2019,8,"2019-02-19",110370,6481,"6327781","1628013","252","242"
"North Carolina",2019,9,"2019-02-26",107191,5017,"6327781","1628013","252","242"
"North Carolina",2019,10,"2019-03-05",102161,3909,"6327781","1628013","252","242"
"North Carolina",2019,11,"2019-03-12",108839,3693,"6327781","1628013","252","242"
"North Carolina",2019,12,"2019-03-19",110333,3045,"6327781","1628013","252","242"
"North Carolina",2019,13,"2019-03-26",110697,2731,"6327781","1628013","252","242"
"North Carolina",2019,14,"2019-04-02",108658,2187,"6327781","1628013","252","242"
"North Carolina",2019,15,"2019-04-09",111599,1884,"6327781","1628013","252","242"
"North Carolina",2019,16,"2019-04-16",102799,1366,"6327781","1628013","252","242"
"North Carolina",2019,17,"2019-04-23",104889,1222,"6327781","1628013","252","242"
"North Carolina",2019,18,"2019-04-30",106505,991,"6327781","1628013","252","242"
"North Carolina",2019,19,"2019-05-07",98551,766,"6327781","1628013","252","242"
"North Carolina",2019,20,"2019-05-14",98936,708,"6327781","1628013","252","242"
"North Carolina",2019,21,"2019-05-21",102184,734,"6327781","1628013","252","242"
"North Carolina",2019,22,"2019-05-28",100079,707,"6327781","1628013","252","242"
"North Carolina",2019,23,"2019-06-04",93983,587,"6327781","1628013","252","242"
"North Carolina",2019,24,"2019-06-11",94377,536,"6327781","1628013","252","242"
"North Carolina",2019,25,"2019-06-18",95512,506,"6327781","1628013","252","242"
"North Carolina",2019,26,"2019-06-25",95867,442,"6327781","1628013","252","242"
"North Carolina",2019,27,"2019-07-02",91089,381,"6327781","1628013","252","242"
"North Carolina",2019,28,"2019-07-09",95622,330,"6327781","1628013","252","242"
"North Carolina",2019,29,"2019-07-16",95072,303,"6327781","1628013","252","242"
"North Carolina",2019,30,"2019-07-23",93510,314,"6327781","1628013","252","242"
"North Carolina",2019,31,"2019-07-30",92440,319,"6327781","1628013","252","242"
"North Carolina",2019,32,"2019-08-06",92732,302,"6327781","1628013","252","242"
"North Carolina",2019,33,"2019-08-13",94615,333,"6327781","1628013","252","242"
"North Carolina",2019,34,"2019-08-20",94866,378,"6327781","1628013","252","242"
"North Carolina",2019,35,"2019-08-27",95116,487,"6327781","1628013","252","242"
"North Carolina",2019,36,"2019-09-03",97638,637,"6327781","1628013","252","242"
"North Carolina",2019,37,"2019-09-10",103421,697,"6327781","1628013","252","242"
"North Carolina",2019,38,"2019-09-17",100533,868,"6327781","1628013","252","242"
"North Carolina",2019,39,"2019-09-24",101487,980,"6327781","1628013","252","242"
"North Carolina",2019,40,"2019-10-01",111026,1202,"6327781","1628013","252","242"
"North Carolina",2019,41,"2019-10-08",107584,1148,"6327781","1628013","252","242"
"North Carolina",2019,42,"2019-10-15",102724,1232,"6327781","1628013","252","242"
"North Carolina",2019,43,"2019-10-22",109122,1395,"6327781","1628013","252","242"
"North Carolina",2019,44,"2019-10-29",109682,1409,"6327781","1628013","252","242"
"North Carolina",2019,45,"2019-11-05",104493,1548,"6327781","1628013","252","242"
"North Carolina",2019,46,"2019-11-12",100255,1566,"6327781","1628013","252","242"
"North Carolina",2019,47,"2019-11-19",104392,1751,"6327781","1628013","252","242"
"North Carolina",2019,48,"2019-11-26",91886,1705,"6327781","1628013","252","242"
"North Carolina",2019,49,"2019-12-03",106224,2275,"6327781","1628013","252","242"
"North Carolina",2019,50,"2019-12-10",104909,2488,"6327781","1628013","252","242"
"North Carolina",2019,51,"2019-12-17",104567,3350,"6327781","1628013","252","242"
"North Carolina",2019,52,"2019-12-24",101852,4869,"6327781","1628013","252","242"
"North Carolina",2020,1,"2020-01-01",105617,4894,"6426775","1688354","203","193"
